"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","value","expire_at"
"kafka:gr-raw","2025-04-27T17:22:42.870Z","I_R02_2025-04-27","R2","2025-04-27T17:22:42.472Z","GR86-021-86",0,4,152588,
"kafka:gr-raw","2025-04-27T17:20:13.981Z","I_R02_2025-04-27","R2","2025-04-27T17:20:09.871Z","GR86-021-86",0,3,154665,
"kafka:gr-raw","2025-04-27T17:17:36.619Z","I_R02_2025-04-27","R2","2025-04-27T17:17:35.227Z","GR86-021-86",0,2,160535,
"kafka:gr-raw","2025-04-27T17:14:55.705Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.696Z","GR86-021-86",0,1,196890,
"kafka:gr-raw","2025-04-27T17:11:38.175Z","I_R02_2025-04-27","R2","2025-04-27T17:11:37.776Z","GR86-021-86",0,32768,1208891,
"kafka:gr-raw","2025-04-27T18:05:12.417Z","I_R02_2025-04-27","R2","2025-04-27T18:05:10.408Z","GR86-022-13",0,19,225097,
"kafka:gr-raw","2025-04-27T18:01:26.416Z","I_R02_2025-04-27","R2","2025-04-27T18:01:25.307Z","GR86-022-13",0,18,149119,
"kafka:gr-raw","2025-04-27T17:59:05.155Z","I_R02_2025-04-27","R2","2025-04-27T17:58:56.185Z","GR86-022-13",0,17,148104,
"kafka:gr-raw","2025-04-27T17:56:32.116Z","I_R02_2025-04-27","R2","2025-04-27T17:56:28.097Z","GR86-022-13",0,16,148993,
"kafka:gr-raw","2025-04-27T17:53:59.916Z","I_R02_2025-04-27","R2","2025-04-27T17:53:59.096Z","GR86-022-13",0,15,217297,
"kafka:gr-raw","2025-04-27T17:50:22.414Z","I_R02_2025-04-27","R2","2025-04-27T17:50:21.825Z","GR86-022-13",0,14,213980,
"kafka:gr-raw","2025-04-27T17:46:48.810Z","I_R02_2025-04-27","R2","2025-04-27T17:46:47.796Z","GR86-022-13",0,13,154703,
"kafka:gr-raw","2025-04-27T17:44:15.187Z","I_R02_2025-04-27","R2","2025-04-27T17:44:13.086Z","GR86-022-13",0,12,148321,
"kafka:gr-raw","2025-04-27T17:41:50.383Z","I_R02_2025-04-27","R2","2025-04-27T17:41:44.816Z","GR86-022-13",0,11,148679,
"kafka:gr-raw","2025-04-27T17:39:19.559Z","I_R02_2025-04-27","R2","2025-04-27T17:39:16.097Z","GR86-022-13",0,10,201509,
"kafka:gr-raw","2025-04-27T17:35:56.238Z","I_R02_2025-04-27","R2","2025-04-27T17:35:54.607Z","GR86-022-13",0,9,212500,
"kafka:gr-raw","2025-04-27T17:32:23.898Z","I_R02_2025-04-27","R2","2025-04-27T17:32:22.097Z","GR86-022-13",0,8,153386,
"kafka:gr-raw","2025-04-27T17:29:49.112Z","I_R02_2025-04-27","R2","2025-04-27T17:29:48.696Z","GR86-022-13",0,7,148204,
"kafka:gr-raw","2025-04-27T17:27:21.474Z","I_R02_2025-04-27","R2","2025-04-27T17:27:20.504Z","GR86-022-13",0,6,149169,
"kafka:gr-raw","2025-04-27T17:24:52.625Z","I_R02_2025-04-27","R2","2025-04-27T17:24:51.326Z","GR86-022-13",0,5,149800,
"kafka:gr-raw","2025-04-27T17:22:23.411Z","I_R02_2025-04-27","R2","2025-04-27T17:22:21.537Z","GR86-022-13",0,4,148416,
"kafka:gr-raw","2025-04-27T17:19:53.497Z","I_R02_2025-04-27","R2","2025-04-27T17:19:53.086Z","GR86-022-13",0,3,148414,
"kafka:gr-raw","2025-04-27T17:17:28.364Z","I_R02_2025-04-27","R2","2025-04-27T17:17:24.694Z","GR86-022-13",0,2,153186,
"kafka:gr-raw","2025-04-27T17:14:52.015Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.496Z","GR86-022-13",0,1,215468,
"kafka:gr-raw","2025-04-27T17:11:19.113Z","I_R02_2025-04-27","R2","2025-04-27T17:11:16.018Z","GR86-022-13",0,32768,2657568,
"kafka:gr-raw","2025-04-27T18:05:27.563Z","I_R02_2025-04-27","R2","2025-04-27T18:05:26.808Z","GR86-024-41",0,19,232767,
"kafka:gr-raw","2025-04-27T18:01:34.525Z","I_R02_2025-04-27","R2","2025-04-27T18:01:34.038Z","GR86-024-41",0,18,46,
"kafka:gr-raw","2025-04-27T18:01:34.375Z","I_R02_2025-04-27","R2","2025-04-27T18:01:33.970Z","GR86-024-41",0,19,0,
"kafka:gr-raw","2025-04-27T18:01:34.375Z","I_R02_2025-04-27","R2","2025-04-27T18:01:33.968Z","GR86-024-41",0,18,150221,
"kafka:gr-raw","2025-04-27T17:59:06.716Z","I_R02_2025-04-27","R2","2025-04-27T17:59:03.719Z","GR86-024-41",0,17,150245,
"kafka:gr-raw","2025-04-27T17:56:36.536Z","I_R02_2025-04-27","R2","2025-04-27T17:56:33.488Z","GR86-024-41",0,16,150816,
"kafka:gr-raw","2025-04-27T17:54:04.233Z","I_R02_2025-04-27","R2","2025-04-27T17:54:02.653Z","GR86-024-41",0,15,212660,
"kafka:gr-raw","2025-04-27T17:50:30.283Z","I_R02_2025-04-27","R2","2025-04-27T17:50:30.016Z","GR86-024-41",0,14,211446,
"kafka:gr-raw","2025-04-27T17:46:59.676Z","I_R02_2025-04-27","R2","2025-04-27T17:46:58.543Z","GR86-024-41",0,13,153777,
"kafka:gr-raw","2025-04-27T17:44:25.623Z","I_R02_2025-04-27","R2","2025-04-27T17:44:24.758Z","GR86-024-41",0,12,152505,
"kafka:gr-raw","2025-04-27T17:41:53.458Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.288Z","GR86-024-41",0,11,153107,
"kafka:gr-raw","2025-04-27T17:39:21.275Z","I_R02_2025-04-27","R2","2025-04-27T17:39:19.157Z","GR86-024-41",0,10,197265,
"kafka:gr-raw","2025-04-27T17:36:02.090Z","I_R02_2025-04-27","R2","2025-04-27T17:36:01.889Z","GR86-024-41",0,9,209911,
"kafka:gr-raw","2025-04-27T17:32:36.724Z","I_R02_2025-04-27","R2","2025-04-27T17:32:31.968Z","GR86-024-41",0,8,156289,
"kafka:gr-raw","2025-04-27T17:29:56.661Z","I_R02_2025-04-27","R2","2025-04-27T17:29:55.767Z","GR86-024-41",0,7,149011,
"kafka:gr-raw","2025-04-27T17:27:28.692Z","I_R02_2025-04-27","R2","2025-04-27T17:27:26.678Z","GR86-024-41",0,6,148978,
"kafka:gr-raw","2025-04-27T17:24:59.652Z","I_R02_2025-04-27","R2","2025-04-27T17:24:57.688Z","GR86-024-41",0,5,149734,
"kafka:gr-raw","2025-04-27T17:22:29.586Z","I_R02_2025-04-27","R2","2025-04-27T17:22:27.946Z","GR86-024-41",0,4,150596,
"kafka:gr-raw","2025-04-27T17:19:58.029Z","I_R02_2025-04-27","R2","2025-04-27T17:19:57.333Z","GR86-024-41",0,3,150260,
"kafka:gr-raw","2025-04-27T17:17:28.297Z","I_R02_2025-04-27","R2","2025-04-27T17:17:27.078Z","GR86-024-41",0,2,155100,
"kafka:gr-raw","2025-04-27T17:14:52.418Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.998Z","GR86-024-41",0,1,212811,
"kafka:gr-raw","2025-04-27T17:11:20.707Z","I_R02_2025-04-27","R2","2025-04-27T17:11:19.168Z","GR86-024-41",0,32768,2098654,
"kafka:gr-raw","2025-04-27T18:05:29.328Z","I_R02_2025-04-27","R2","2025-04-27T18:05:28.710Z","GR86-025-47",0,18,232000,
"kafka:gr-raw","2025-04-27T18:01:38.002Z","I_R02_2025-04-27","R2","2025-04-27T18:01:36.799Z","GR86-025-47",0,17,150980,
"kafka:gr-raw","2025-04-27T17:59:08.025Z","I_R02_2025-04-27","R2","2025-04-27T17:59:05.749Z","GR86-025-47",0,16,151420,
"kafka:gr-raw","2025-04-27T17:56:36.601Z","I_R02_2025-04-27","R2","2025-04-27T17:56:34.300Z","GR86-025-47",0,15,152600,
"kafka:gr-raw","2025-04-27T17:54:02.101Z","I_R02_2025-04-27","R2","2025-04-27T17:54:01.700Z","GR86-025-47",0,14,213512,
"kafka:gr-raw","2025-04-27T17:50:28.810Z","I_R02_2025-04-27","R2","2025-04-27T17:50:28.197Z","GR86-025-47",0,13,211778,
"kafka:gr-raw","2025-04-27T17:46:58.276Z","I_R02_2025-04-27","R2","2025-04-27T17:46:56.430Z","GR86-025-47",0,12,157110,
"kafka:gr-raw","2025-04-27T17:44:19.946Z","I_R02_2025-04-27","R2","2025-04-27T17:44:19.280Z","GR86-025-47",0,11,149507,
"kafka:gr-raw","2025-04-27T17:41:50.978Z","I_R02_2025-04-27","R2","2025-04-27T17:41:49.793Z","GR86-025-47",0,10,151383,
"kafka:gr-raw","2025-04-27T17:39:20.038Z","I_R02_2025-04-27","R2","2025-04-27T17:39:18.420Z","GR86-025-47",0,9,197600,
"kafka:gr-raw","2025-04-27T17:36:01.723Z","I_R02_2025-04-27","R2","2025-04-27T17:36:00.819Z","GR86-025-47",0,8,209599,
"kafka:gr-raw","2025-04-27T17:32:36.512Z","I_R02_2025-04-27","R2","2025-04-27T17:32:31.190Z","GR86-025-47",0,7,158490,
"kafka:gr-raw","2025-04-27T17:29:52.989Z","I_R02_2025-04-27","R2","2025-04-27T17:29:52.710Z","GR86-025-47",0,6,149721,
"kafka:gr-raw","2025-04-27T17:27:26.334Z","I_R02_2025-04-27","R2","2025-04-27T17:27:22.997Z","GR86-025-47",0,5,149200,
"kafka:gr-raw","2025-04-27T17:24:54.079Z","I_R02_2025-04-27","R2","2025-04-27T17:24:53.789Z","GR86-025-47",0,4,150089,
"kafka:gr-raw","2025-04-27T17:22:25.696Z","I_R02_2025-04-27","R2","2025-04-27T17:22:23.711Z","GR86-025-47",0,3,149378,
"kafka:gr-raw","2025-04-27T17:19:55.980Z","I_R02_2025-04-27","R2","2025-04-27T17:19:54.311Z","GR86-025-47",0,2,149421,
"kafka:gr-raw","2025-04-27T17:17:28.440Z","I_R02_2025-04-27","R2","2025-04-27T17:17:24.909Z","GR86-025-47",0,1,153080,
"kafka:gr-raw","2025-04-27T17:14:52.272Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.800Z","GR86-025-47",0,32768,276798,
"kafka:gr-raw","2025-04-27T17:05:04.155Z","I_R02_2025-04-27","R2","2025-04-27T17:04:58.696Z","GR86-025-47",0,0,33070,
"kafka:gr-raw","2025-04-27T17:04:27.293Z","I_R02_2025-04-27","R2","2025-04-27T17:04:25.616Z","GR86-025-47",0,32768,699453,
"kafka:gr-raw","2025-04-27T18:05:50.435Z","I_R02_2025-04-27","R2","2025-04-27T18:05:49.885Z","GR86-026-72",0,20,30839,
"kafka:gr-raw","2025-04-27T18:04:54.313Z","I_R02_2025-04-27","R2","2025-04-27T18:04:49.635Z","GR86-026-72",0,19,200209,
"kafka:gr-raw","2025-04-27T18:01:29.859Z","I_R02_2025-04-27","R2","2025-04-27T18:01:29.406Z","GR86-026-72",0,18,149894,
"kafka:gr-raw","2025-04-27T17:59:06.229Z","I_R02_2025-04-27","R2","2025-04-27T17:58:59.475Z","GR86-026-72",0,17,149092,
"kafka:gr-raw","2025-04-27T17:56:32.106Z","I_R02_2025-04-27","R2","2025-04-27T17:56:30.395Z","GR86-026-72",0,16,150396,
"kafka:gr-raw","2025-04-27T17:54:01.916Z","I_R02_2025-04-27","R2","2025-04-27T17:54:00.011Z","GR86-026-72",0,15,215908,
"kafka:gr-raw","2025-04-27T17:50:24.812Z","I_R02_2025-04-27","R2","2025-04-27T17:50:24.086Z","GR86-026-72",0,14,214487,
"kafka:gr-raw","2025-04-27T17:46:50.662Z","I_R02_2025-04-27","R2","2025-04-27T17:46:49.607Z","GR86-026-72",0,13,154279,
"kafka:gr-raw","2025-04-27T17:44:19.505Z","I_R02_2025-04-27","R2","2025-04-27T17:44:15.315Z","GR86-026-72",0,12,149117,
"kafka:gr-raw","2025-04-27T17:41:50.359Z","I_R02_2025-04-27","R2","2025-04-27T17:41:46.195Z","GR86-026-72",0,11,149400,
"kafka:gr-raw","2025-04-27T17:39:19.065Z","I_R02_2025-04-27","R2","2025-04-27T17:39:16.756Z","GR86-026-72",0,10,201396,
"kafka:gr-raw","2025-04-27T17:35:56.232Z","I_R02_2025-04-27","R2","2025-04-27T17:35:55.366Z","GR86-026-72",0,9,212157,
"kafka:gr-raw","2025-04-27T17:32:25.951Z","I_R02_2025-04-27","R2","2025-04-27T17:32:23.286Z","GR86-026-72",0,8,153344,
"kafka:gr-raw","2025-04-27T17:29:50.519Z","I_R02_2025-04-27","R2","2025-04-27T17:29:49.850Z","GR86-026-72",0,7,148886,
"kafka:gr-raw","2025-04-27T17:27:21.468Z","I_R02_2025-04-27","R2","2025-04-27T17:27:21.007Z","GR86-026-72",0,6,149886,
"kafka:gr-raw","2025-04-27T17:24:52.621Z","I_R02_2025-04-27","R2","2025-04-27T17:24:51.080Z","GR86-026-72",0,5,149911,
"kafka:gr-raw","2025-04-27T17:22:21.505Z","I_R02_2025-04-27","R2","2025-04-27T17:22:21.166Z","GR86-026-72",0,4,150006,
"kafka:gr-raw","2025-04-27T17:19:51.919Z","I_R02_2025-04-27","R2","2025-04-27T17:19:51.166Z","GR86-026-72",0,3,148689,
"kafka:gr-raw","2025-04-27T17:17:22.872Z","I_R02_2025-04-27","R2","2025-04-27T17:17:22.485Z","GR86-026-72",0,2,151171,
"kafka:gr-raw","2025-04-27T17:14:52.005Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.286Z","GR86-026-72",0,1,219485,
"kafka:gr-raw","2025-04-27T17:11:13.206Z","I_R02_2025-04-27","R2","2025-04-27T17:11:11.845Z","GR86-026-72",0,32768,1594393,
"kafka:gr-raw","2025-04-27T18:05:46.195Z","I_R02_2025-04-27","R2","2025-04-27T18:05:45.699Z","GR86-028-89",0,19,244853,
"kafka:gr-raw","2025-04-27T18:01:42.836Z","I_R02_2025-04-27","R2","2025-04-27T18:01:40.809Z","GR86-028-89",0,18,151713,
"kafka:gr-raw","2025-04-27T17:59:16.733Z","I_R02_2025-04-27","R2","2025-04-27T17:59:09.088Z","GR86-028-89",0,17,152581,
"kafka:gr-raw","2025-04-27T17:56:39.165Z","I_R02_2025-04-27","R2","2025-04-27T17:56:36.498Z","GR86-028-89",0,16,151583,
"kafka:gr-raw","2025-04-27T17:54:06.371Z","I_R02_2025-04-27","R2","2025-04-27T17:54:04.904Z","GR86-028-89",0,15,211416,
"kafka:gr-raw","2025-04-27T17:50:33.807Z","I_R02_2025-04-27","R2","2025-04-27T17:50:33.491Z","GR86-028-89",0,14,212661,
"kafka:gr-raw","2025-04-27T17:47:03.032Z","I_R02_2025-04-27","R2","2025-04-27T17:47:00.818Z","GR86-028-89",0,13,154467,
"kafka:gr-raw","2025-04-27T17:44:27.178Z","I_R02_2025-04-27","R2","2025-04-27T17:44:26.341Z","GR86-028-89",0,12,0,
"kafka:gr-raw","2025-04-27T17:44:27.178Z","I_R02_2025-04-27","R2","2025-04-27T17:44:26.341Z","GR86-028-89",0,13,0,
"kafka:gr-raw","2025-04-27T17:44:27.178Z","I_R02_2025-04-27","R2","2025-04-27T17:44:26.339Z","GR86-028-89",0,12,153540,
"kafka:gr-raw","2025-04-27T17:41:53.420Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.784Z","GR86-028-89",0,11,152603,
"kafka:gr-raw","2025-04-27T17:39:21.446Z","I_R02_2025-04-27","R2","2025-04-27T17:39:20.168Z","GR86-028-89",0,10,196369,
"kafka:gr-raw","2025-04-27T17:36:05.799Z","I_R02_2025-04-27","R2","2025-04-27T17:36:03.858Z","GR86-028-89",0,9,210484,
"kafka:gr-raw","2025-04-27T17:32:36.712Z","I_R02_2025-04-27","R2","2025-04-27T17:32:33.299Z","GR86-028-89",0,8,153816,
"kafka:gr-raw","2025-04-27T17:30:00.291Z","I_R02_2025-04-27","R2","2025-04-27T17:29:59.499Z","GR86-028-89",0,7,149377,
"kafka:gr-raw","2025-04-27T17:27:34.642Z","I_R02_2025-04-27","R2","2025-04-27T17:27:30.099Z","GR86-028-89",0,6,150313,
"kafka:gr-raw","2025-04-27T17:25:01.598Z","I_R02_2025-04-27","R2","2025-04-27T17:24:59.768Z","GR86-028-89",0,5,150267,
"kafka:gr-raw","2025-04-27T17:22:31.368Z","I_R02_2025-04-27","R2","2025-04-27T17:22:29.499Z","GR86-028-89",0,4,150923,
"kafka:gr-raw","2025-04-27T17:19:59.675Z","I_R02_2025-04-27","R2","2025-04-27T17:19:58.579Z","GR86-028-89",0,3,150477,
"kafka:gr-raw","2025-04-27T17:17:29.759Z","I_R02_2025-04-27","R2","2025-04-27T17:17:28.098Z","GR86-028-89",0,2,155493,
"kafka:gr-raw","2025-04-27T17:14:54.095Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.619Z","GR86-028-89",0,1,209306,
"kafka:gr-raw","2025-04-27T17:11:26.265Z","I_R02_2025-04-27","R2","2025-04-27T17:11:23.269Z","GR86-028-89",0,32768,1197319,
"kafka:gr-raw","2025-04-27T17:59:10.377Z","I_R02_2025-04-27","R2","2025-04-27T17:59:08.982Z","GR86-029-14",0,17,151880,
"kafka:gr-raw","2025-04-27T17:56:39.104Z","I_R02_2025-04-27","R2","2025-04-27T17:56:37.102Z","GR86-029-14",0,16,150800,
"kafka:gr-raw","2025-04-27T17:54:07.691Z","I_R02_2025-04-27","R2","2025-04-27T17:54:06.302Z","GR86-029-14",0,15,210721,
"kafka:gr-raw","2025-04-27T17:50:35.880Z","I_R02_2025-04-27","R2","2025-04-27T17:50:35.581Z","GR86-029-14",0,14,213089,
"kafka:gr-raw","2025-04-27T17:47:03.109Z","I_R02_2025-04-27","R2","2025-04-27T17:47:02.502Z","GR86-029-14",0,13,154401,
"kafka:gr-raw","2025-04-27T17:44:28.543Z","I_R02_2025-04-27","R2","2025-04-27T17:44:28.102Z","GR86-029-14",0,12,154066,
"kafka:gr-raw","2025-04-27T17:41:55.155Z","I_R02_2025-04-27","R2","2025-04-27T17:41:54.012Z","GR86-029-14",0,11,151667,
"kafka:gr-raw","2025-04-27T17:39:22.612Z","I_R02_2025-04-27","R2","2025-04-27T17:39:22.342Z","GR86-029-14",0,10,193044,
"kafka:gr-raw","2025-04-27T17:36:10.760Z","I_R02_2025-04-27","R2","2025-04-27T17:36:09.302Z","GR86-029-14",0,9,207912,
"kafka:gr-raw","2025-04-27T17:32:42.376Z","I_R02_2025-04-27","R2","2025-04-27T17:32:41.382Z","GR86-029-14",0,8,155091,
"kafka:gr-raw","2025-04-27T17:30:07.291Z","I_R02_2025-04-27","R2","2025-04-27T17:30:06.277Z","GR86-029-14",0,7,151599,
"kafka:gr-raw","2025-04-27T17:27:36.312Z","I_R02_2025-04-27","R2","2025-04-27T17:27:34.702Z","GR86-029-14",0,6,150901,
"kafka:gr-raw","2025-04-27T17:25:04.925Z","I_R02_2025-04-27","R2","2025-04-27T17:25:03.852Z","GR86-029-14",0,5,152480,
"kafka:gr-raw","2025-04-27T17:22:33.119Z","I_R02_2025-04-27","R2","2025-04-27T17:22:31.291Z","GR86-029-14",0,4,149893,
"kafka:gr-raw","2025-04-27T17:20:01.711Z","I_R02_2025-04-27","R2","2025-04-27T17:20:01.387Z","GR86-029-14",0,3,151726,
"kafka:gr-raw","2025-04-27T17:17:29.930Z","I_R02_2025-04-27","R2","2025-04-27T17:17:29.702Z","GR86-029-14",0,2,156270,
"kafka:gr-raw","2025-04-27T17:14:54.219Z","I_R02_2025-04-27","R2","2025-04-27T17:14:53.422Z","GR86-029-14",0,1,206711,
"kafka:gr-raw","2025-04-27T17:11:27.504Z","I_R02_2025-04-27","R2","2025-04-27T17:11:26.702Z","GR86-029-14",0,32768,1193817,
"kafka:gr-raw","2025-04-27T17:48:52.600Z","I_R02_2025-04-27","R2","2025-04-27T17:48:50.306Z","GR86-030-18",0,0,25769,
"kafka:gr-raw","2025-04-27T17:48:26.197Z","I_R02_2025-04-27","R2","2025-04-27T17:48:24.547Z","GR86-030-18",0,13,150837,
"kafka:gr-raw","2025-04-27T17:44:33.776Z","I_R02_2025-04-27","R2","2025-04-27T17:44:30.324Z","GR86-030-18",0,12,152976,
"kafka:gr-raw","2025-04-27T17:42:00.522Z","I_R02_2025-04-27","R2","2025-04-27T17:41:57.396Z","GR86-030-18",0,11,152803,
"kafka:gr-raw","2025-04-27T17:39:26.890Z","I_R02_2025-04-27","R2","2025-04-27T17:39:24.706Z","GR86-030-18",0,10,191032,
"kafka:gr-raw","2025-04-27T17:36:14.604Z","I_R02_2025-04-27","R2","2025-04-27T17:36:13.516Z","GR86-030-18",0,9,194897,
"kafka:gr-raw","2025-04-27T17:33:02.379Z","I_R02_2025-04-27","R2","2025-04-27T17:32:58.587Z","GR86-030-18",0,8,157692,
"kafka:gr-raw","2025-04-27T17:30:22.345Z","I_R02_2025-04-27","R2","2025-04-27T17:30:20.956Z","GR86-030-18",0,7,155392,
"kafka:gr-raw","2025-04-27T17:27:46.308Z","I_R02_2025-04-27","R2","2025-04-27T17:27:45.516Z","GR86-030-18",0,6,152107,
"kafka:gr-raw","2025-04-27T17:25:22.781Z","I_R02_2025-04-27","R2","2025-04-27T17:25:13.396Z","GR86-030-18",0,5,153202,
"kafka:gr-raw","2025-04-27T17:22:41.820Z","I_R02_2025-04-27","R2","2025-04-27T17:22:40.197Z","GR86-030-18",0,4,152877,
"kafka:gr-raw","2025-04-27T17:20:08.532Z","I_R02_2025-04-27","R2","2025-04-27T17:20:07.299Z","GR86-030-18",0,3,152806,
"kafka:gr-raw","2025-04-27T17:17:36.604Z","I_R02_2025-04-27","R2","2025-04-27T17:17:34.481Z","GR86-030-18",0,2,159802,
"kafka:gr-raw","2025-04-27T17:14:55.700Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.694Z","GR86-030-18",0,1,198496,
"kafka:gr-raw","2025-04-27T17:11:37.938Z","I_R02_2025-04-27","R2","2025-04-27T17:11:36.196Z","GR86-030-18",0,32768,710273,
"kafka:gr-raw","2025-04-27T18:14:26.971Z","I_R02_2025-04-27","R2","2025-04-27T18:14:23.117Z","GR86-032-15",0,20,50858,
"kafka:gr-raw","2025-04-27T18:05:42.345Z","I_R02_2025-04-27","R2","2025-04-27T18:05:41.631Z","GR86-032-15",0,19,241271,
"kafka:gr-raw","2025-04-27T18:01:40.783Z","I_R02_2025-04-27","R2","2025-04-27T18:01:40.327Z","GR86-032-15",0,18,151139,
"kafka:gr-raw","2025-04-27T17:59:10.255Z","I_R02_2025-04-27","R2","2025-04-27T17:59:09.192Z","GR86-032-15",0,17,153665,
"kafka:gr-raw","2025-04-27T17:56:36.728Z","I_R02_2025-04-27","R2","2025-04-27T17:56:35.516Z","GR86-032-15",0,16,151231,
"kafka:gr-raw","2025-04-27T17:54:04.568Z","I_R02_2025-04-27","R2","2025-04-27T17:54:04.303Z","GR86-032-15",0,15,211524,
"kafka:gr-raw","2025-04-27T17:50:33.580Z","I_R02_2025-04-27","R2","2025-04-27T17:50:32.792Z","GR86-032-15",0,14,212570,
"kafka:gr-raw","2025-04-27T17:47:02.998Z","I_R02_2025-04-27","R2","2025-04-27T17:47:00.182Z","GR86-032-15",0,13,154406,
"kafka:gr-raw","2025-04-27T17:44:27.257Z","I_R02_2025-04-27","R2","2025-04-27T17:44:25.781Z","GR86-032-15",0,12,152080,
"kafka:gr-raw","2025-04-27T17:41:55.216Z","I_R02_2025-04-27","R2","2025-04-27T17:41:53.678Z","GR86-032-15",0,11,152594,
"kafka:gr-raw","2025-04-27T17:39:21.541Z","I_R02_2025-04-27","R2","2025-04-27T17:39:21.111Z","GR86-032-15",0,10,194180,
"kafka:gr-raw","2025-04-27T17:36:08.323Z","I_R02_2025-04-27","R2","2025-04-27T17:36:06.912Z","GR86-032-15",0,9,211140,
"kafka:gr-raw","2025-04-27T17:32:36.906Z","I_R02_2025-04-27","R2","2025-04-27T17:32:35.792Z","GR86-032-15",0,8,152081,
"kafka:gr-raw","2025-04-27T17:30:04.093Z","I_R02_2025-04-27","R2","2025-04-27T17:30:03.712Z","GR86-032-15",0,7,149585,
"kafka:gr-raw","2025-04-27T17:27:34.850Z","I_R02_2025-04-27","R2","2025-04-27T17:27:34.076Z","GR86-032-15",0,6,150680,
"kafka:gr-raw","2025-04-27T17:25:04.941Z","I_R02_2025-04-27","R2","2025-04-27T17:25:03.432Z","GR86-032-15",0,5,153715,
"kafka:gr-raw","2025-04-27T17:22:31.142Z","I_R02_2025-04-27","R2","2025-04-27T17:22:29.712Z","GR86-032-15",0,4,149274,
"kafka:gr-raw","2025-04-27T17:20:01.265Z","I_R02_2025-04-27","R2","2025-04-27T17:20:00.431Z","GR86-032-15",0,3,150820,
"kafka:gr-raw","2025-04-27T17:17:29.875Z","I_R02_2025-04-27","R2","2025-04-27T17:17:29.591Z","GR86-032-15",0,2,156796,
"kafka:gr-raw","2025-04-27T17:14:54.131Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.782Z","GR86-032-15",0,1,206735,
"kafka:gr-raw","2025-04-27T17:11:27.458Z","I_R02_2025-04-27","R2","2025-04-27T17:11:26.073Z","GR86-032-15",0,32768,1898586,
"kafka:gr-raw","2025-04-27T18:05:27.315Z","I_R02_2025-04-27","R2","2025-04-27T18:05:25.679Z","GR86-033-46",0,19,232669,
"kafka:gr-raw","2025-04-27T18:01:34.410Z","I_R02_2025-04-27","R2","2025-04-27T18:01:32.988Z","GR86-033-46",0,18,148898,
"kafka:gr-raw","2025-04-27T17:59:05.218Z","I_R02_2025-04-27","R2","2025-04-27T17:59:04.119Z","GR86-033-46",0,17,150205,
"kafka:gr-raw","2025-04-27T17:56:36.605Z","I_R02_2025-04-27","R2","2025-04-27T17:56:33.878Z","GR86-033-46",0,16,154470,
"kafka:gr-raw","2025-04-27T17:53:59.933Z","I_R02_2025-04-27","R2","2025-04-27T17:53:59.398Z","GR86-033-46",0,15,216608,
"kafka:gr-raw","2025-04-27T17:50:24.839Z","I_R02_2025-04-27","R2","2025-04-27T17:50:22.799Z","GR86-033-46",0,14,214386,
"kafka:gr-raw","2025-04-27T17:46:48.834Z","I_R02_2025-04-27","R2","2025-04-27T17:46:48.398Z","GR86-033-46",0,13,154596,
"kafka:gr-raw","2025-04-27T17:44:15.227Z","I_R02_2025-04-27","R2","2025-04-27T17:44:13.799Z","GR86-033-46",0,12,148715,
"kafka:gr-raw","2025-04-27T17:41:50.467Z","I_R02_2025-04-27","R2","2025-04-27T17:41:45.079Z","GR86-033-46",0,11,149182,
"kafka:gr-raw","2025-04-27T17:39:19.631Z","I_R02_2025-04-27","R2","2025-04-27T17:39:15.890Z","GR86-033-46",0,10,201509,
"kafka:gr-raw","2025-04-27T17:35:56.464Z","I_R02_2025-04-27","R2","2025-04-27T17:35:54.679Z","GR86-033-46",0,9,214120,
"kafka:gr-raw","2025-04-27T17:32:23.955Z","I_R02_2025-04-27","R2","2025-04-27T17:32:20.269Z","GR86-033-46",0,8,45,
"kafka:gr-raw","2025-04-27T17:32:23.953Z","I_R02_2025-04-27","R2","2025-04-27T17:32:20.201Z","GR86-033-46",0,9,0,
"kafka:gr-raw","2025-04-27T17:32:23.953Z","I_R02_2025-04-27","R2","2025-04-27T17:32:20.199Z","GR86-033-46",0,8,156298,
"kafka:gr-raw","2025-04-27T17:29:46.636Z","I_R02_2025-04-27","R2","2025-04-27T17:29:43.908Z","GR86-033-46",0,7,148421,
"kafka:gr-raw","2025-04-27T17:27:17.521Z","I_R02_2025-04-27","R2","2025-04-27T17:27:15.479Z","GR86-033-46",0,6,148683,
"kafka:gr-raw","2025-04-27T17:24:48.367Z","I_R02_2025-04-27","R2","2025-04-27T17:24:46.798Z","GR86-033-46",0,5,148401,
"kafka:gr-raw","2025-04-27T17:22:18.880Z","I_R02_2025-04-27","R2","2025-04-27T17:22:18.399Z","GR86-033-46",0,4,148507,
