"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","expire_at","value"
"kafka:gr-raw","2025-04-27T17:54:02.009Z","I_R02_2025-04-27","R2","2025-04-27T17:54:01.331Z","GR86-016-55",0,16,,"2025-04-27T17:54:01.331Z"
"kafka:gr-raw","2025-04-27T17:50:28.884Z","I_R02_2025-04-27","R2","2025-04-27T17:50:27.705Z","GR86-016-55",0,15,,"2025-04-27T17:50:27.705Z"
"kafka:gr-raw","2025-04-27T17:46:56.298Z","I_R02_2025-04-27","R2","2025-04-27T17:46:55.801Z","GR86-016-55",0,14,,"2025-04-27T17:46:55.801Z"
"kafka:gr-raw","2025-04-27T17:44:20.009Z","I_R02_2025-04-27","R2","2025-04-27T17:44:18.888Z","GR86-016-55",0,13,,"2025-04-27T17:44:18.888Z"
"kafka:gr-raw","2025-04-27T17:41:51.026Z","I_R02_2025-04-27","R2","2025-04-27T17:41:49.451Z","GR86-016-55",0,12,,"2025-04-27T17:41:49.451Z"
"kafka:gr-raw","2025-04-27T17:39:19.946Z","I_R02_2025-04-27","R2","2025-04-27T17:39:17.690Z","GR86-016-55",0,11,,"2025-04-27T17:39:17.690Z"
"kafka:gr-raw","2025-04-27T17:36:00.238Z","I_R02_2025-04-27","R2","2025-04-27T17:35:58.931Z","GR86-016-55",0,10,,"2025-04-27T17:35:58.931Z"
"kafka:gr-raw","2025-04-27T17:32:29.313Z","I_R02_2025-04-27","R2","2025-04-27T17:32:28.019Z","GR86-016-55",0,9,,"2025-04-27T17:32:28.019Z"
"kafka:gr-raw","2025-04-27T17:29:52.691Z","I_R02_2025-04-27","R2","2025-04-27T17:29:51.690Z","GR86-016-55",0,8,,"2025-04-27T17:29:51.690Z"
"kafka:gr-raw","2025-04-27T17:27:26.494Z","I_R02_2025-04-27","R2","2025-04-27T17:27:22.339Z","GR86-016-55",0,7,,"2025-04-27T17:27:22.339Z"
"kafka:gr-raw","2025-04-27T17:24:52.567Z","I_R02_2025-04-27","R2","2025-04-27T17:24:52.010Z","GR86-016-55",0,6,,"2025-04-27T17:24:52.010Z"
"kafka:gr-raw","2025-04-27T17:22:23.377Z","I_R02_2025-04-27","R2","2025-04-27T17:22:21.890Z","GR86-016-55",0,5,,"2025-04-27T17:22:21.890Z"
"kafka:gr-raw","2025-04-27T17:19:53.462Z","I_R02_2025-04-27","R2","2025-04-27T17:19:52.600Z","GR86-016-55",0,4,,"2025-04-27T17:19:52.600Z"
"kafka:gr-raw","2025-04-27T17:17:28.735Z","I_R02_2025-04-27","R2","2025-04-27T17:17:23.921Z","GR86-016-55",0,3,,"2025-04-27T17:17:23.921Z"
"kafka:gr-raw","2025-04-27T17:14:52.330Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.219Z","GR86-016-55",0,2,,"2025-04-27T17:14:51.219Z"
"kafka:gr-raw","2025-04-27T17:11:11.230Z","I_R02_2025-04-27","R2","2025-04-27T17:11:10.812Z","GR86-016-55",0,1,,"2025-04-27T17:11:10.812Z"
"kafka:gr-raw","2025-04-27T18:05:54.570Z","I_R02_2025-04-27","R2","2025-04-27T18:05:52.992Z","GR86-021-86",0,20,,"2025-04-27T18:05:52.992Z"
"kafka:gr-raw","2025-04-27T18:01:50.652Z","I_R02_2025-04-27","R2","2025-04-27T18:01:49.707Z","GR86-021-86",0,19,,"2025-04-27T18:01:49.707Z"
"kafka:gr-raw","2025-04-27T17:59:19.049Z","I_R02_2025-04-27","R2","2025-04-27T17:59:15.908Z","GR86-021-86",0,18,,"2025-04-27T17:59:15.908Z"
"kafka:gr-raw","2025-04-27T17:56:44.926Z","I_R02_2025-04-27","R2","2025-04-27T17:56:42.828Z","GR86-021-86",0,17,,"2025-04-27T17:56:42.828Z"
"kafka:gr-raw","2025-04-27T17:54:09.682Z","I_R02_2025-04-27","R2","2025-04-27T17:54:09.498Z","GR86-021-86",0,16,,"2025-04-27T17:54:09.498Z"
"kafka:gr-raw","2025-04-27T17:50:41.547Z","I_R02_2025-04-27","R2","2025-04-27T17:50:40.227Z","GR86-021-86",0,15,,"2025-04-27T17:50:40.227Z"
"kafka:gr-raw","2025-04-27T17:47:10.350Z","I_R02_2025-04-27","R2","2025-04-27T17:47:08.911Z","GR86-021-86",0,14,,"2025-04-27T17:47:08.911Z"
"kafka:gr-raw","2025-04-27T17:44:33.308Z","I_R02_2025-04-27","R2","2025-04-27T17:44:31.908Z","GR86-021-86",0,13,,"2025-04-27T17:44:31.908Z"
"kafka:gr-raw","2025-04-27T17:42:00.824Z","I_R02_2025-04-27","R2","2025-04-27T17:41:59.988Z","GR86-021-86",0,12,,"2025-04-27T17:41:59.988Z"
"kafka:gr-raw","2025-04-27T17:39:26.902Z","I_R02_2025-04-27","R2","2025-04-27T17:39:25.707Z","GR86-021-86",0,11,,"2025-04-27T17:39:25.707Z"
"kafka:gr-raw","2025-04-27T17:36:16.068Z","I_R02_2025-04-27","R2","2025-04-27T17:36:15.269Z","GR86-021-86",0,10,,"2025-04-27T17:36:15.269Z"
"kafka:gr-raw","2025-04-27T17:33:02.394Z","I_R02_2025-04-27","R2","2025-04-27T17:33:00.907Z","GR86-021-86",0,9,,"2025-04-27T17:33:00.907Z"
"kafka:gr-raw","2025-04-27T17:30:22.358Z","I_R02_2025-04-27","R2","2025-04-27T17:30:21.897Z","GR86-021-86",0,8,,"2025-04-27T17:30:21.897Z"
"kafka:gr-raw","2025-04-27T17:27:50.386Z","I_R02_2025-04-27","R2","2025-04-27T17:27:48.588Z","GR86-021-86",0,7,,"2025-04-27T17:27:48.588Z"
"kafka:gr-raw","2025-04-27T17:25:23.187Z","I_R02_2025-04-27","R2","2025-04-27T17:25:15.107Z","GR86-021-86",0,6,,"2025-04-27T17:25:15.107Z"
"kafka:gr-raw","2025-04-27T17:22:42.870Z","I_R02_2025-04-27","R2","2025-04-27T17:22:42.473Z","GR86-021-86",0,5,,"2025-04-27T17:22:42.473Z"
"kafka:gr-raw","2025-04-27T17:20:13.981Z","I_R02_2025-04-27","R2","2025-04-27T17:20:09.872Z","GR86-021-86",0,4,,"2025-04-27T17:20:09.872Z"
"kafka:gr-raw","2025-04-27T17:17:36.619Z","I_R02_2025-04-27","R2","2025-04-27T17:17:35.227Z","GR86-021-86",0,3,,"2025-04-27T17:17:35.227Z"
"kafka:gr-raw","2025-04-27T17:14:55.705Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.697Z","GR86-021-86",0,2,,"2025-04-27T17:14:54.697Z"
"kafka:gr-raw","2025-04-27T17:11:38.175Z","I_R02_2025-04-27","R2","2025-04-27T17:11:37.777Z","GR86-021-86",0,1,,"2025-04-27T17:11:37.777Z"
"kafka:gr-raw","2025-04-27T18:05:12.418Z","I_R02_2025-04-27","R2","2025-04-27T18:05:10.409Z","GR86-022-13",0,20,,"2025-04-27T18:05:10.409Z"
"kafka:gr-raw","2025-04-27T18:01:26.416Z","I_R02_2025-04-27","R2","2025-04-27T18:01:25.307Z","GR86-022-13",0,19,,"2025-04-27T18:01:25.307Z"
"kafka:gr-raw","2025-04-27T17:59:05.155Z","I_R02_2025-04-27","R2","2025-04-27T17:58:56.187Z","GR86-022-13",0,18,,"2025-04-27T17:58:56.187Z"
"kafka:gr-raw","2025-04-27T17:56:32.116Z","I_R02_2025-04-27","R2","2025-04-27T17:56:28.098Z","GR86-022-13",0,17,,"2025-04-27T17:56:28.098Z"
"kafka:gr-raw","2025-04-27T17:53:59.916Z","I_R02_2025-04-27","R2","2025-04-27T17:53:59.097Z","GR86-022-13",0,16,,"2025-04-27T17:53:59.097Z"
"kafka:gr-raw","2025-04-27T17:50:22.415Z","I_R02_2025-04-27","R2","2025-04-27T17:50:21.826Z","GR86-022-13",0,15,,"2025-04-27T17:50:21.826Z"
"kafka:gr-raw","2025-04-27T17:46:48.810Z","I_R02_2025-04-27","R2","2025-04-27T17:46:47.799Z","GR86-022-13",0,14,,"2025-04-27T17:46:47.799Z"
"kafka:gr-raw","2025-04-27T17:44:15.187Z","I_R02_2025-04-27","R2","2025-04-27T17:44:13.087Z","GR86-022-13",0,13,,"2025-04-27T17:44:13.087Z"
"kafka:gr-raw","2025-04-27T17:41:50.383Z","I_R02_2025-04-27","R2","2025-04-27T17:41:44.817Z","GR86-022-13",0,12,,"2025-04-27T17:41:44.817Z"
"kafka:gr-raw","2025-04-27T17:39:19.559Z","I_R02_2025-04-27","R2","2025-04-27T17:39:16.098Z","GR86-022-13",0,11,,"2025-04-27T17:39:16.098Z"
"kafka:gr-raw","2025-04-27T17:35:56.238Z","I_R02_2025-04-27","R2","2025-04-27T17:35:54.608Z","GR86-022-13",0,10,,"2025-04-27T17:35:54.608Z"
"kafka:gr-raw","2025-04-27T17:32:23.898Z","I_R02_2025-04-27","R2","2025-04-27T17:32:22.097Z","GR86-022-13",0,9,,"2025-04-27T17:32:22.097Z"
"kafka:gr-raw","2025-04-27T17:29:49.112Z","I_R02_2025-04-27","R2","2025-04-27T17:29:48.699Z","GR86-022-13",0,8,,"2025-04-27T17:29:48.699Z"
"kafka:gr-raw","2025-04-27T17:27:21.471Z","I_R02_2025-04-27","R2","2025-04-27T17:27:20.505Z","GR86-022-13",0,7,,"2025-04-27T17:27:20.505Z"
"kafka:gr-raw","2025-04-27T17:24:52.625Z","I_R02_2025-04-27","R2","2025-04-27T17:24:51.327Z","GR86-022-13",0,6,,"2025-04-27T17:24:51.327Z"
"kafka:gr-raw","2025-04-27T17:22:23.411Z","I_R02_2025-04-27","R2","2025-04-27T17:22:21.538Z","GR86-022-13",0,5,,"2025-04-27T17:22:21.538Z"
"kafka:gr-raw","2025-04-27T17:19:53.497Z","I_R02_2025-04-27","R2","2025-04-27T17:19:53.087Z","GR86-022-13",0,4,,"2025-04-27T17:19:53.087Z"
"kafka:gr-raw","2025-04-27T17:17:28.365Z","I_R02_2025-04-27","R2","2025-04-27T17:17:24.695Z","GR86-022-13",0,3,,"2025-04-27T17:17:24.695Z"
"kafka:gr-raw","2025-04-27T17:14:52.015Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.497Z","GR86-022-13",0,2,,"2025-04-27T17:14:51.497Z"
"kafka:gr-raw","2025-04-27T17:11:19.113Z","I_R02_2025-04-27","R2","2025-04-27T17:11:16.019Z","GR86-022-13",0,1,,"2025-04-27T17:11:16.019Z"
"kafka:gr-raw","2025-04-27T18:05:27.563Z","I_R02_2025-04-27","R2","2025-04-27T18:05:26.809Z","GR86-024-41",0,20,,"2025-04-27T18:05:26.809Z"
"kafka:gr-raw","2025-04-27T18:01:34.525Z","I_R02_2025-04-27","R2","2025-04-27T18:01:34.039Z","GR86-024-41",0,19,,"2025-04-27T18:01:34.039Z"
"kafka:gr-raw","2025-04-27T18:01:34.524Z","I_R02_2025-04-27","R2","2025-04-27T18:01:33.971Z","GR86-024-41",0,18,,"2025-04-27T18:01:33.971Z"
"kafka:gr-raw","2025-04-27T18:01:34.375Z","I_R02_2025-04-27","R2","2025-04-27T18:01:33.969Z","GR86-024-41",0,19,,"2025-04-27T18:01:33.969Z"
"kafka:gr-raw","2025-04-27T17:59:06.716Z","I_R02_2025-04-27","R2","2025-04-27T17:59:03.720Z","GR86-024-41",0,18,,"2025-04-27T17:59:03.720Z"
"kafka:gr-raw","2025-04-27T17:56:36.536Z","I_R02_2025-04-27","R2","2025-04-27T17:56:33.489Z","GR86-024-41",0,17,,"2025-04-27T17:56:33.489Z"
"kafka:gr-raw","2025-04-27T17:54:04.234Z","I_R02_2025-04-27","R2","2025-04-27T17:54:02.654Z","GR86-024-41",0,16,,"2025-04-27T17:54:02.654Z"
"kafka:gr-raw","2025-04-27T17:50:30.283Z","I_R02_2025-04-27","R2","2025-04-27T17:50:30.017Z","GR86-024-41",0,15,,"2025-04-27T17:50:30.017Z"
"kafka:gr-raw","2025-04-27T17:46:59.676Z","I_R02_2025-04-27","R2","2025-04-27T17:46:58.544Z","GR86-024-41",0,14,,"2025-04-27T17:46:58.544Z"
"kafka:gr-raw","2025-04-27T17:44:25.623Z","I_R02_2025-04-27","R2","2025-04-27T17:44:24.759Z","GR86-024-41",0,13,,"2025-04-27T17:44:24.759Z"
"kafka:gr-raw","2025-04-27T17:41:53.459Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.289Z","GR86-024-41",0,12,,"2025-04-27T17:41:52.289Z"
"kafka:gr-raw","2025-04-27T17:39:21.275Z","I_R02_2025-04-27","R2","2025-04-27T17:39:19.158Z","GR86-024-41",0,11,,"2025-04-27T17:39:19.158Z"
"kafka:gr-raw","2025-04-27T17:36:02.091Z","I_R02_2025-04-27","R2","2025-04-27T17:36:01.891Z","GR86-024-41",0,10,,"2025-04-27T17:36:01.891Z"
"kafka:gr-raw","2025-04-27T17:32:36.724Z","I_R02_2025-04-27","R2","2025-04-27T17:32:31.969Z","GR86-024-41",0,9,,"2025-04-27T17:32:31.969Z"
"kafka:gr-raw","2025-04-27T17:29:56.662Z","I_R02_2025-04-27","R2","2025-04-27T17:29:55.768Z","GR86-024-41",0,8,,"2025-04-27T17:29:55.768Z"
"kafka:gr-raw","2025-04-27T17:27:28.692Z","I_R02_2025-04-27","R2","2025-04-27T17:27:26.679Z","GR86-024-41",0,7,,"2025-04-27T17:27:26.679Z"
"kafka:gr-raw","2025-04-27T17:24:59.657Z","I_R02_2025-04-27","R2","2025-04-27T17:24:57.690Z","GR86-024-41",0,6,,"2025-04-27T17:24:57.690Z"
"kafka:gr-raw","2025-04-27T17:22:29.586Z","I_R02_2025-04-27","R2","2025-04-27T17:22:27.947Z","GR86-024-41",0,5,,"2025-04-27T17:22:27.947Z"
"kafka:gr-raw","2025-04-27T17:19:58.028Z","I_R02_2025-04-27","R2","2025-04-27T17:19:57.334Z","GR86-024-41",0,4,,"2025-04-27T17:19:57.334Z"
"kafka:gr-raw","2025-04-27T17:17:28.298Z","I_R02_2025-04-27","R2","2025-04-27T17:17:27.079Z","GR86-024-41",0,3,,"2025-04-27T17:17:27.079Z"
"kafka:gr-raw","2025-04-27T17:14:52.418Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.998Z","GR86-024-41",0,2,,"2025-04-27T17:14:51.998Z"
"kafka:gr-raw","2025-04-27T17:11:20.707Z","I_R02_2025-04-27","R2","2025-04-27T17:11:19.169Z","GR86-024-41",0,1,,"2025-04-27T17:11:19.169Z"
"kafka:gr-raw","2025-04-27T18:05:29.328Z","I_R02_2025-04-27","R2","2025-04-27T18:05:28.711Z","GR86-025-47",0,19,,"2025-04-27T18:05:28.711Z"
"kafka:gr-raw","2025-04-27T18:01:38.002Z","I_R02_2025-04-27","R2","2025-04-27T18:01:36.800Z","GR86-025-47",0,18,,"2025-04-27T18:01:36.800Z"
"kafka:gr-raw","2025-04-27T17:59:08.025Z","I_R02_2025-04-27","R2","2025-04-27T17:59:05.750Z","GR86-025-47",0,17,,"2025-04-27T17:59:05.750Z"
"kafka:gr-raw","2025-04-27T17:56:39.036Z","I_R02_2025-04-27","R2","2025-04-27T17:56:34.301Z","GR86-025-47",0,16,,"2025-04-27T17:56:34.301Z"
"kafka:gr-raw","2025-04-27T17:54:02.101Z","I_R02_2025-04-27","R2","2025-04-27T17:54:01.704Z","GR86-025-47",0,15,,"2025-04-27T17:54:01.704Z"
"kafka:gr-raw","2025-04-27T17:50:28.810Z","I_R02_2025-04-27","R2","2025-04-27T17:50:28.198Z","GR86-025-47",0,14,,"2025-04-27T17:50:28.198Z"
"kafka:gr-raw","2025-04-27T17:46:58.277Z","I_R02_2025-04-27","R2","2025-04-27T17:46:56.431Z","GR86-025-47",0,13,,"2025-04-27T17:46:56.431Z"
"kafka:gr-raw","2025-04-27T17:44:19.946Z","I_R02_2025-04-27","R2","2025-04-27T17:44:19.281Z","GR86-025-47",0,12,,"2025-04-27T17:44:19.281Z"
"kafka:gr-raw","2025-04-27T17:41:50.979Z","I_R02_2025-04-27","R2","2025-04-27T17:41:49.794Z","GR86-025-47",0,11,,"2025-04-27T17:41:49.794Z"
"kafka:gr-raw","2025-04-27T17:39:20.038Z","I_R02_2025-04-27","R2","2025-04-27T17:39:18.421Z","GR86-025-47",0,10,,"2025-04-27T17:39:18.421Z"
"kafka:gr-raw","2025-04-27T17:36:01.723Z","I_R02_2025-04-27","R2","2025-04-27T17:36:00.821Z","GR86-025-47",0,9,,"2025-04-27T17:36:00.821Z"
"kafka:gr-raw","2025-04-27T17:32:36.512Z","I_R02_2025-04-27","R2","2025-04-27T17:32:31.191Z","GR86-025-47",0,8,,"2025-04-27T17:32:31.191Z"
"kafka:gr-raw","2025-04-27T17:29:52.990Z","I_R02_2025-04-27","R2","2025-04-27T17:29:52.711Z","GR86-025-47",0,7,,"2025-04-27T17:29:52.711Z"
"kafka:gr-raw","2025-04-27T17:27:26.334Z","I_R02_2025-04-27","R2","2025-04-27T17:27:22.998Z","GR86-025-47",0,6,,"2025-04-27T17:27:22.998Z"
"kafka:gr-raw","2025-04-27T17:24:54.080Z","I_R02_2025-04-27","R2","2025-04-27T17:24:53.790Z","GR86-025-47",0,5,,"2025-04-27T17:24:53.790Z"
"kafka:gr-raw","2025-04-27T17:22:25.697Z","I_R02_2025-04-27","R2","2025-04-27T17:22:23.712Z","GR86-025-47",0,4,,"2025-04-27T17:22:23.712Z"
"kafka:gr-raw","2025-04-27T17:19:55.980Z","I_R02_2025-04-27","R2","2025-04-27T17:19:54.312Z","GR86-025-47",0,3,,"2025-04-27T17:19:54.312Z"
"kafka:gr-raw","2025-04-27T17:17:28.440Z","I_R02_2025-04-27","R2","2025-04-27T17:17:24.910Z","GR86-025-47",0,2,,"2025-04-27T17:17:24.910Z"
"kafka:gr-raw","2025-04-27T17:14:52.272Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.801Z","GR86-025-47",0,1,,"2025-04-27T17:14:51.801Z"
"kafka:gr-raw","2025-04-27T17:05:04.155Z","I_R02_2025-04-27","R2","2025-04-27T17:04:58.697Z","GR86-025-47",0,32768,,"2025-04-27T17:04:58.697Z"
"kafka:gr-raw","2025-04-27T17:04:27.293Z","I_R02_2025-04-27","R2","2025-04-27T17:04:25.617Z","GR86-025-47",0,0,,"2025-04-27T17:04:25.617Z"
"kafka:gr-raw","2025-04-27T18:05:50.436Z","I_R02_2025-04-27","R2","2025-04-27T18:05:49.886Z","GR86-026-72",0,0,,"2025-04-27T18:05:49.886Z"
"kafka:gr-raw","2025-04-27T18:04:54.313Z","I_R02_2025-04-27","R2","2025-04-27T18:04:49.637Z","GR86-026-72",0,20,,"2025-04-27T18:04:49.637Z"
"kafka:gr-raw","2025-04-27T18:01:29.860Z","I_R02_2025-04-27","R2","2025-04-27T18:01:29.406Z","GR86-026-72",0,19,,"2025-04-27T18:01:29.406Z"
"kafka:gr-raw","2025-04-27T17:59:06.229Z","I_R02_2025-04-27","R2","2025-04-27T17:58:59.476Z","GR86-026-72",0,18,,"2025-04-27T17:58:59.476Z"
"kafka:gr-raw","2025-04-27T17:56:32.106Z","I_R02_2025-04-27","R2","2025-04-27T17:56:30.396Z","GR86-026-72",0,17,,"2025-04-27T17:56:30.396Z"
"kafka:gr-raw","2025-04-27T17:54:01.916Z","I_R02_2025-04-27","R2","2025-04-27T17:54:00.029Z","GR86-026-72",0,16,,"2025-04-27T17:54:00.029Z"
"kafka:gr-raw","2025-04-27T17:50:24.812Z","I_R02_2025-04-27","R2","2025-04-27T17:50:24.086Z","GR86-026-72",0,15,,"2025-04-27T17:50:24.086Z"
"kafka:gr-raw","2025-04-27T17:46:50.662Z","I_R02_2025-04-27","R2","2025-04-27T17:46:49.608Z","GR86-026-72",0,14,,"2025-04-27T17:46:49.608Z"
"kafka:gr-raw","2025-04-27T17:44:19.505Z","I_R02_2025-04-27","R2","2025-04-27T17:44:15.316Z","GR86-026-72",0,13,,"2025-04-27T17:44:15.316Z"
"kafka:gr-raw","2025-04-27T17:41:50.359Z","I_R02_2025-04-27","R2","2025-04-27T17:41:46.196Z","GR86-026-72",0,12,,"2025-04-27T17:41:46.196Z"
"kafka:gr-raw","2025-04-27T17:39:19.065Z","I_R02_2025-04-27","R2","2025-04-27T17:39:16.758Z","GR86-026-72",0,11,,"2025-04-27T17:39:16.758Z"
"kafka:gr-raw","2025-04-27T17:35:56.233Z","I_R02_2025-04-27","R2","2025-04-27T17:35:55.367Z","GR86-026-72",0,10,,"2025-04-27T17:35:55.367Z"
"kafka:gr-raw","2025-04-27T17:32:25.953Z","I_R02_2025-04-27","R2","2025-04-27T17:32:23.286Z","GR86-026-72",0,9,,"2025-04-27T17:32:23.286Z"
"kafka:gr-raw","2025-04-27T17:29:50.519Z","I_R02_2025-04-27","R2","2025-04-27T17:29:49.850Z","GR86-026-72",0,8,,"2025-04-27T17:29:49.850Z"
"kafka:gr-raw","2025-04-27T17:27:21.468Z","I_R02_2025-04-27","R2","2025-04-27T17:27:21.008Z","GR86-026-72",0,7,,"2025-04-27T17:27:21.008Z"
"kafka:gr-raw","2025-04-27T17:24:52.621Z","I_R02_2025-04-27","R2","2025-04-27T17:24:51.081Z","GR86-026-72",0,6,,"2025-04-27T17:24:51.081Z"
"kafka:gr-raw","2025-04-27T17:22:21.505Z","I_R02_2025-04-27","R2","2025-04-27T17:22:21.167Z","GR86-026-72",0,5,,"2025-04-27T17:22:21.167Z"
"kafka:gr-raw","2025-04-27T17:19:51.919Z","I_R02_2025-04-27","R2","2025-04-27T17:19:51.167Z","GR86-026-72",0,4,,"2025-04-27T17:19:51.167Z"
"kafka:gr-raw","2025-04-27T17:17:22.872Z","I_R02_2025-04-27","R2","2025-04-27T17:17:22.486Z","GR86-026-72",0,3,,"2025-04-27T17:17:22.486Z"
"kafka:gr-raw","2025-04-27T17:14:52.005Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.287Z","GR86-026-72",0,2,,"2025-04-27T17:14:51.287Z"
"kafka:gr-raw","2025-04-27T17:11:13.207Z","I_R02_2025-04-27","R2","2025-04-27T17:11:11.846Z","GR86-026-72",0,1,,"2025-04-27T17:11:11.846Z"
"kafka:gr-raw","2025-04-27T18:05:46.195Z","I_R02_2025-04-27","R2","2025-04-27T18:05:45.700Z","GR86-028-89",0,20,,"2025-04-27T18:05:45.700Z"
"kafka:gr-raw","2025-04-27T18:01:42.836Z","I_R02_2025-04-27","R2","2025-04-27T18:01:40.810Z","GR86-028-89",0,19,,"2025-04-27T18:01:40.810Z"
"kafka:gr-raw","2025-04-27T17:59:16.733Z","I_R02_2025-04-27","R2","2025-04-27T17:59:09.089Z","GR86-028-89",0,18,,"2025-04-27T17:59:09.089Z"
"kafka:gr-raw","2025-04-27T17:56:39.165Z","I_R02_2025-04-27","R2","2025-04-27T17:56:36.499Z","GR86-028-89",0,17,,"2025-04-27T17:56:36.499Z"
"kafka:gr-raw","2025-04-27T17:54:06.371Z","I_R02_2025-04-27","R2","2025-04-27T17:54:04.905Z","GR86-028-89",0,16,,"2025-04-27T17:54:04.905Z"
"kafka:gr-raw","2025-04-27T17:50:33.808Z","I_R02_2025-04-27","R2","2025-04-27T17:50:33.492Z","GR86-028-89",0,15,,"2025-04-27T17:50:33.492Z"
"kafka:gr-raw","2025-04-27T17:47:03.032Z","I_R02_2025-04-27","R2","2025-04-27T17:47:00.819Z","GR86-028-89",0,14,,"2025-04-27T17:47:00.819Z"
"kafka:gr-raw","2025-04-27T17:44:27.180Z","I_R02_2025-04-27","R2","2025-04-27T17:44:26.342Z","GR86-028-89",0,13,,"2025-04-27T17:44:26.342Z"
"kafka:gr-raw","2025-04-27T17:44:27.178Z","I_R02_2025-04-27","R2","2025-04-27T17:44:26.341Z","GR86-028-89",0,12,,"2025-04-27T17:44:26.341Z"
"kafka:gr-raw","2025-04-27T17:44:27.178Z","I_R02_2025-04-27","R2","2025-04-27T17:44:26.340Z","GR86-028-89",0,13,,"2025-04-27T17:44:26.340Z"
"kafka:gr-raw","2025-04-27T17:41:53.420Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.784Z","GR86-028-89",0,12,,"2025-04-27T17:41:52.784Z"
"kafka:gr-raw","2025-04-27T17:39:21.447Z","I_R02_2025-04-27","R2","2025-04-27T17:39:20.169Z","GR86-028-89",0,11,,"2025-04-27T17:39:20.169Z"
"kafka:gr-raw","2025-04-27T17:36:05.799Z","I_R02_2025-04-27","R2","2025-04-27T17:36:03.859Z","GR86-028-89",0,10,,"2025-04-27T17:36:03.859Z"
"kafka:gr-raw","2025-04-27T17:32:36.712Z","I_R02_2025-04-27","R2","2025-04-27T17:32:33.300Z","GR86-028-89",0,9,,"2025-04-27T17:32:33.300Z"
"kafka:gr-raw","2025-04-27T17:30:00.291Z","I_R02_2025-04-27","R2","2025-04-27T17:29:59.500Z","GR86-028-89",0,8,,"2025-04-27T17:29:59.500Z"
"kafka:gr-raw","2025-04-27T17:27:34.642Z","I_R02_2025-04-27","R2","2025-04-27T17:27:30.100Z","GR86-028-89",0,7,,"2025-04-27T17:27:30.100Z"
"kafka:gr-raw","2025-04-27T17:25:01.599Z","I_R02_2025-04-27","R2","2025-04-27T17:24:59.769Z","GR86-028-89",0,6,,"2025-04-27T17:24:59.769Z"
"kafka:gr-raw","2025-04-27T17:22:31.368Z","I_R02_2025-04-27","R2","2025-04-27T17:22:29.500Z","GR86-028-89",0,5,,"2025-04-27T17:22:29.500Z"
"kafka:gr-raw","2025-04-27T17:19:59.675Z","I_R02_2025-04-27","R2","2025-04-27T17:19:58.579Z","GR86-028-89",0,4,,"2025-04-27T17:19:58.579Z"
"kafka:gr-raw","2025-04-27T17:17:29.759Z","I_R02_2025-04-27","R2","2025-04-27T17:17:28.099Z","GR86-028-89",0,3,,"2025-04-27T17:17:28.099Z"
"kafka:gr-raw","2025-04-27T17:14:54.096Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.619Z","GR86-028-89",0,2,,"2025-04-27T17:14:52.619Z"
"kafka:gr-raw","2025-04-27T17:11:26.265Z","I_R02_2025-04-27","R2","2025-04-27T17:11:23.270Z","GR86-028-89",0,1,,"2025-04-27T17:11:23.270Z"
"kafka:gr-raw","2025-04-27T17:59:10.377Z","I_R02_2025-04-27","R2","2025-04-27T17:59:08.983Z","GR86-029-14",0,18,,"2025-04-27T17:59:08.983Z"
"kafka:gr-raw","2025-04-27T17:56:39.104Z","I_R02_2025-04-27","R2","2025-04-27T17:56:37.103Z","GR86-029-14",0,17,,"2025-04-27T17:56:37.103Z"
"kafka:gr-raw","2025-04-27T17:54:07.692Z","I_R02_2025-04-27","R2","2025-04-27T17:54:06.303Z","GR86-029-14",0,16,,"2025-04-27T17:54:06.303Z"
"kafka:gr-raw","2025-04-27T17:50:35.881Z","I_R02_2025-04-27","R2","2025-04-27T17:50:35.582Z","GR86-029-14",0,15,,"2025-04-27T17:50:35.582Z"
"kafka:gr-raw","2025-04-27T17:47:03.109Z","I_R02_2025-04-27","R2","2025-04-27T17:47:02.503Z","GR86-029-14",0,14,,"2025-04-27T17:47:02.503Z"
"kafka:gr-raw","2025-04-27T17:44:28.543Z","I_R02_2025-04-27","R2","2025-04-27T17:44:28.105Z","GR86-029-14",0,13,,"2025-04-27T17:44:28.105Z"
"kafka:gr-raw","2025-04-27T17:41:55.155Z","I_R02_2025-04-27","R2","2025-04-27T17:41:54.013Z","GR86-029-14",0,12,,"2025-04-27T17:41:54.013Z"
"kafka:gr-raw","2025-04-27T17:39:22.612Z","I_R02_2025-04-27","R2","2025-04-27T17:39:22.343Z","GR86-029-14",0,11,,"2025-04-27T17:39:22.343Z"
"kafka:gr-raw","2025-04-27T17:36:10.760Z","I_R02_2025-04-27","R2","2025-04-27T17:36:09.303Z","GR86-029-14",0,10,,"2025-04-27T17:36:09.303Z"
